Link,Titulo,Descripcion,Tipo,Valor,Fecha,Dormitorios,Baños,Comuna
https://www.yapo.cl/los_rios/arrendar/se_busca_casa_o_cabana_sin_amoblar_68399847.htm?ca=11_s&oa=68399847&xsp=7,Se busca casa o cabaña sin amoblar," Se busca casa o cabaña sin amoblar o semiamoblada, con dos dormitorios, que acepte mascotas ( dos gatitos)",Casa,200000,20 Noviembre 09:13,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_para_1_persona_68397930.htm?ca=11_s&oa=68397930&xsp=8,Cabaña para 1 persona," Se arrienda cabaña para 1 persona sola que estudie o trabaje. Año corrido. La cabaña cuenta con living comedor, cocina, baño y 1 dormitorio. Si necesita, se puede armar una cama de 1 plaza o de plaza y media. Está ubicada en Villa Reina Sofía, dos cuadras al sur de sodimac. Locomoción a la puerta, micros 3 y 9. Valor $200.000 + mes de garantía (puede cancelarse en 2 cuotas) Valor incluye agua, internet y tv cable. Luz se cancela aparte, cuenta con su propio medidor. No sé aceptan mascotas. Contactarse a +56968490384",Casa,200000,20 Noviembre 05:32,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa_o_departamento_68397182.htm?ca=11_s&oa=68397182&xsp=9,Busco casa o departamento," Se busca arriendo de casa/cabaña/departamento en la ciudad de valdivia para 3 personas(universitarios) amueblado, con un baño, para el año 2020 de marzo a diciembre dispuestos a pagar 350.000 máximo, cualquier precio conversable. contactar lo antes posible.contacto:977107856(alvaro)978932000(juan pablo)",Casa,350000,20 Noviembre 01:28,3,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_pieza_o_cabana_individual_68395057.htm?ca=11_s&oa=68395057&xsp=10,Busco pieza o cabaña individual," Estudiante, busco pieza o cabaña individual para 2020, de preferencia sectores regional o barrios bajos",Pieza,120000,19 Noviembre 23:32,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_bodega_o_lugar_para_guardar_muebles_68394752.htm?ca=11_s&oa=68394752&xsp=11,Busco Bodega o lugar para guardar muebles," Busco lugar para poder dejar algunos muebles por el verano, enero y febrero, cualquier dato contactarse al whatsapp (+569) 84476560","Estacionamiento, bodega u otro",10000,19 Noviembre 23:20,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa_o_departamento_68393745.htm?ca=11_s&oa=68393745&xsp=12,Busco casa o departamento, Busco arriendo por dia para dos personas,Casa,20000,19 Noviembre 22:34,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_cabana_individual_68393394.htm?ca=11_s&oa=68393394&xsp=13,Busco cabaña individual," en isla teja o centro de marzo a diciembre, idealmente con gastos incluidos, precio conversable. Mi numero 950758302",Casa,250000,19 Noviembre 22:22,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_cabana_68214765.htm?ca=11_s&oa=68214765&xsp=14,Busco cabaña, Con dos dormitorios,Casa,150000,19 Noviembre 18:24,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/casa_3_dormitorios_1_bano__68385736.htm?ca=11_s&oa=68385736&xsp=15,Casa 3 dormitorios 1 baño," Casa individual con patio amplio, bodega, estacionamiento para 2 vehículos, 3 dormitorios, 1 baño, cocina amplia.  Mes adelantado y mes de garantía. Corregidor Juan Ortiz esquina Errazuriz. Detrás de Sodimac Disponible a partir de la segunda semana de Diciembre, fecha por confirmar",Casa,350000,19 Noviembre 17:20,3,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/pieza__68385211.htm?ca=11_s&oa=68385211&xsp=16,Pieza," Lugar muy seguro donde no hay disturbios, solo paz y tranquilidad.Se arrienda pieza para joven varón que trabaje con derecho a cocina, se comparte el baño, tv cable (debe traer su tv), wifi.Joven muy responsable, y muy respetuosa ya que hay 2 personas adultas, la entrada y salida es libre de horario, además el sector es muy cerca al centro, a solo 10 minutos caminando. Locomoción por las dos cuadras de la casa, microbús: 2-3-1-20, habitación alfombrada con escritorio y sillón ejecutivo.La casa es muy tranquila, por lo cual la persona se adaptaría fácilmente. LOS REQUISITOS Y COSTO DEL ARRIENDO SE DAN POR INTERNO POR MESSENGER MSN. para personas realmente interesadas.NO SE SOLICITA MES DE GARANTIA.SOLO PARA VARON. No cuenta con estacionamiento",Pieza,20000,19 Noviembre 17:05,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa_ano_corrido_sin_muebled_68228483.htm?ca=11_s&oa=68228483&xsp=17,Busco casa año corrido sin muebled," 2 dorm.o más. Sector Bueras.Regional , Huachocopihue",Casa,300000,19 Noviembre 16:16,2,2,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa_68376367.htm?ca=11_s&oa=68376367&xsp=18,Busco Casa, Busco arriendo de casa o departamento... pago hasta 320.000,Casa,320000,19 Noviembre 12:08,3,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/casa_marzo_a_diciembre_2020_68374095.htm?ca=11_s&oa=68374095&xsp=19,casa Marzo a Diciembre 2020," Se necesita arrendar casa-cabaña-dpto que tenga calefacción. Para una persona, que quede cerca de inacap. Amoblada",Casa,220000,19 Noviembre 10:36,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/pieza_68372576.htm?ca=11_s&oa=68372576&xsp=20,Pieza," Se arrienda pieza en departamento de Villa Rocura para señorita que estudie o trabaje,cómoda y tranquila solo para compartir con una persona en el departamento.",Pieza,120000,19 Noviembre 09:07,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_amoblada_villa_los_fundadores_66304428.htm?ca=11_s&oa=66304428&xsp=21,Cabaña amoblada villa los fundadores," SE ARRIENDA CABAÑA AMOBLADA EN VILLA LOS FUNDADORES, EDUARDO HOLLEY OVALLE 1055.INCLUYE COCINA, REFRIGERADOR, TELEVISIÓN, CALENTADOR, MICROONDAS, LAVADORA ENTRE OTROS. INCLUYE TV CABLE Y WIFI.ESTACIONAMIENTO DISPONIBLE. ENTRADA INDEPENDIENTEVALOR MENSUAL $240000, SE DEBE CANCELAR DE FORMA ADICIONAL UN MES DE GARANTÍA (PUEDE SER EN DOS CUOTAS).LUZ, AGUA Y GAS SE CANCELAN POR SEPARADO SEGÚN CONSUMOMAYOR INFORMACIÓN AL +569 79822832",Departamento,240000,19 Noviembre 07:18,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/hospedaje_68371770.htm?ca=11_s&oa=68371770&xsp=22,Hospedaje," Se ofrece hospedaje a trabajadores de empresas, universitarios y turistas. Grato ambiente, casa amplia ubicada en sector Villa Los Fundadores. Buena locomoción. Servicios incluídos: Lavandería una vez por semana, cocina, agua caliente, internet, TV cable. Un estacionamiento disponible. Valor habitación diario por persona: $10.000; valor habitación mensual por persona: $ 150.000. Fono contacto: +56991521630. Nancy",Casa,10000,19 Noviembre 06:37,4,3,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabanas_monteclaro_68371152.htm?ca=11_s&oa=68371152&xsp=23,Cabañas MonteClaro," Cabañas ubicadas en el Sector Costero de Valdivia. El lugar precisamente se llama Niebla, consta con lugares turísticos colonizados por españoles, bosques entre esos el Parque Oncol que en su cima se pueden visualizar 6 volcanes, en todo su sector costero se pueden visitar más de 7 playas. Tiene ferias fluviales y ferias gastronómicas a 200 metros de las cabañas. Sin dudas es un gran lugar para tomarse un descanso y dejar el stress a un lado. Niebla está ubicado en línea recta y de fácil acceso al centro de Valdivia existiendo locomoción que llega directo al centro de la Ciudad en tan solo 15 minutos (12 km de distancia).Cabañas Full EquipadasTV CableAgua CalienteEstacionamiento PrivadoParrillas para asadoGrato ambiente Familiar*No se aceptan mascotas*No se acepta el uso calefacción eléctrica",Casa,35000,19 Noviembre 01:45,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/pension_completa_68369515.htm?ca=11_s&oa=68369515&xsp=24,Pension completa," ofrezco pieza con baño individual ,agua caliente, wifi ,comidas ect",Pieza,250000,18 Noviembre 23:55,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_cabana_individual_isla_teja_68367482.htm?ca=11_s&oa=68367482&xsp=25,Busco cabaña individual isla teja," busco arriendo para 1 en isla teja, cabaña independiente periodo marzo-diciembre",Casa,200000,18 Noviembre 22:41,1,,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa__68364920.htm?ca=11_s&oa=68364920&xsp=26,Busco Casa, Profesional busca arrendar casa sector Regional,Casa,350000,18 Noviembre 20:57,3,2,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa_o_departamento_68361648.htm?ca=11_s&oa=68361648&xsp=27,Busco casa o departamento, Para tres personas dos adultos y una niña (+un gato) que tenga dos dormitorios y ojalá sin muebles,Casa,180000,18 Noviembre 18:55,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/box_mensual_a_partir_de_febrero_68361359.htm?ca=11_s&oa=68361359&xsp=28,box mensual a partir de febrero," SE ARRIENDA BOX DE ATENCIÓN MÉDICA MENSUAL A PARTIR DE FEBRERO , VALOR $250.000 CONTRATO POR 1 AÑO , EN CENTRO MEDICO CORPUSMED ,UBICADOS EN COCHRANE 480 ESQUINA CAMILO HENRÍQUEZ ,VALDIVIA (CASI PLENO CENTRO , CERCA DE SUPERMERCADO ELTIT Y COLEGIO GRACIA Y PAZ)EN EL VALOR INCLUYE GASTO DE LUZ ,AGUA Y ATENCIÓN DE SECRETARIA PARA AGENDA DE HORAS. CONSULTAS AL FONO 934443516 O POR ESTE MISMO MEDIO .SI ESTA INTERESADO CONTACTARSE PARA INFORMACIÓN O CONFIRMACIÓN DE ARRIENDO .",Oficina,250000,18 Noviembre 18:46,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/habitacion_con_o_sin_pension_estudiante_68357375.htm?ca=11_s&oa=68357375&xsp=29,Habitación con o sin pensión estudiante," Arriendo o doy pensión a estudiante (mujer) en habitación privada de casa familiar, sistema de pensión conversable. Baño junto a la habitación, internet, calefacción. Lavado 1 vez semana. Sólo 1 pensionista( o arrendataria) en casa.Valores:Sólo habitación $140.000 mensualsistema media pensión (desayuno y once) $ 180.000Pensión completa $ 220.000Conversable..",Pieza,140000,18 Noviembre 16:49,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_en_alberto_bles_gana_68352784.htm?ca=11_s&oa=68352784&xsp=30,departamento en Alberto Bles Gana," Se arrienda cómodo y espacioso departamento en primer piso, cuenta con seguridad en las ventanas y además está semi amoblado. Como se puede apreciar en las imágenes, se encuentra en muy buen estado, con dos confortables habitaciones, un baño y cocina americana dotada de muebles. Precio $300.000 más mes de garantía. Teléfono de contacto: 976872375",Departamento,300000,18 Noviembre 14:27,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa_68351418.htm?ca=11_s&oa=68351418&xsp=31,Busco casa," Necesito arrendar casa, no cabaña ya que me interesa no compartir patio, somos un matrimonio con dos niños de 13 y 7 años con una mascota perruna adulta y educada de 8 años . Gracias",Casa,300000,18 Noviembre 13:44,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa_con_subsidio__68350746.htm?ca=11_s&oa=68350746&xsp=32,Busco casa con subsidio, Busco casa con subsidio de arriendo que tenga 2 dormitorios Pago hasta 250000 Dejo mi número por si alguien tiene un dato  972678578,Casa,250000,18 Noviembre 13:22,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa_68348039.htm?ca=11_s&oa=68348039&xsp=33,Busco Casa," Busco arriendo para año corrido a partir de enero o fines de diciembre, somos una pareja con una perrita pequeña y gatita, profesionales responsables, ojalá dos habitaciones, semi amoblado o vacío, independiente céntrico o donde pase micro 2, colectivos verdes y/o naranjos",Casa,250000,18 Noviembre 11:56,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_en_cutipay_cerca_de_valdivia_68080948.htm?ca=11_s&oa=68080948&xsp=34,Cabaña en Cutipay cerca de Valdivia," Cabañas en Cutipay a 10 minutos de ValdiviaAcogedoras cabañas construidas en medio del bosque siempre verde de la Selva Valdiviana a solo 10 minutos de Valdivia,  lo suficientemente lejos para desconectarse de la urbe y el estrés, y lo necesariamente cerca de centros de abastecimiento (supermercado, farmacia, combustible, etc).Contamos con dos alternativas, con espacios para 2 ó 4 personas:A partir de un contenedor reefer construimos un espacio ideal para parejas o personas que viajan solas y desean desconectarse y disfrutar de la naturaleza. Cuenta con un living comedor, dormitorio con una cama para dos personas, un baño y una amplia terraza techada que se integra al resto de la cabaña por extensos ventanales de termopanel. Esto le otorga una excelente iluminación a todas las habitaciones y hermosas vistas del entorno natural en el que se encuentra inmerso. Se destaca la excelente aislación térmica con la que cuenta esta propuesta constructiva ya que las paredes del contenedor reefer tienen alta densidad de poliuretano y todas las ventanas y puertas utilizadas son de termopanel. Ideales para este clima con alto porcentaje de humedad. VALOR: $250.000 mensuales.  Como segunda alternativa contamos con cabañas tradicionales de madera semi amoblada. Habilitada con amplio living que incluye una combustión Bosca 380 y futón. Cocina equipada con lavaplatos, refrigerador, cocina a gas y comedor de diario. Dos dormitorios: uno con cama americana matrimonial y closet, y otro con una cama americana de 1 ½ plaza.Baño independiente con espacio para lavadora. Terraza techada con vista al río. VALOR: $350.000 mensuales. Los valores de arriendo incluyen el consumo de agua. Se considera  pago del primer mes por adelantado mas mes de garantía y comisión por corretaje.  CONTACTO:Cel. +56 9 7832 5518",Casa,350000,18 Noviembre 11:26,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/dpto_en_condominio_jardin_urbano_etapa_4_68345344.htm?ca=11_s&oa=68345344&xsp=35,dpto en condominio jardin urbano etapa 4," Arriendo departamento nuevo en jardin urbano etapa IV, 2 dormitorios, 2 baños + 1 estacionamiento.Seguridad las 24 hrsEl valor incluye gastos comunes.+56985495713, Maite",Departamento,360000,18 Noviembre 10:11,2,2,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_diaria___por_dia_68341274.htm?ca=11_s&oa=68341274&xsp=36,Cabaña diaria / por dia," Se ofrece cabaña diaria full equipada, con estacionamiento con 1, 2 y 3 dormitorios, precio de 20 mil pesos por dos personas y un dormitorio. Para mas consultas contactar a 973333030",Casa,20000,17 Noviembre 23:39,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana__68340462.htm?ca=11_s&oa=68340462&xsp=37,cabaña," Se arrienda cabaña amueblada, dos dormitorios, incluye agua, cable y WiFi",Casa,230000,17 Noviembre 23:02,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabanas_64423728.htm?ca=11_s&oa=64423728&xsp=38,Cabañas," Ariiendo cabañas nuevas sin amoblar en Avenida Iatlia, Huachocopihue. Cada una cuenta con dos dormitorios, cocina americana, living,  baño, lavanderia, ventanas termopanel, calefacción por aire acondicionado y estacionamiento. Incluye internet y tv.Sin mascotas.",Casa,330000,17 Noviembre 22:40,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_pieza_o_cabana_68336578.htm?ca=11_s&oa=68336578&xsp=39,Busco pieza o cabaña," Busco arrendar pieza o cabaña en Valdivia, yo profesional con trabajo de Lunes a Viernes. idealmente cabaña para compartir. contactarse por WS al +56997023805.A partir del 1 de Diciembre",Pieza,150000,17 Noviembre 20:26,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa_68334818.htm?ca=11_s&oa=68334818&xsp=40,Busco casa, Se necesita arriendo con tres dormitorios,Casa,280000,17 Noviembre 19:10,3,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_amoblado_68332586.htm?ca=11_s&oa=68332586&xsp=41,Departamento amoblado," Departamento 2 dormitorios 2 baños living comedor y cocina americana, terraza y estacionamiento privado",Departamento,400000,17 Noviembre 17:40,2,2,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabanas_centricas_68331147.htm?ca=11_s&oa=68331147&xsp=42,Cabañas céntricas," cabañas a pasos del centro.primer piso: cocina americana y living.segundo piso: pieza amplia y 1 bañoel. valor no incluye nada, agua se paga una cuota fija mensual y luz se paga según su consumo.",Departamento,210000,17 Noviembre 16:39,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/casa_por_dia__enero_febrero_valdivia_68330869.htm?ca=11_s&oa=68330869&xsp=43,"casa por día, enero-febrero valdivia"," SE ARRIENDA CASA-CABAÑA AMOBLADA, EN SECTOR TURÍSTICO CAMINO VALDIVIA A NIEBLA SECTOR PINO HUACHO 1.  A 15 MINUTOS DE VALDIVIA Y 5 MINUTOS DE NIEBLA CON EXCELENTE LOCOMOCIÓN COLECTIVA UBICADA A 30 METROS DE LA CARRETERA .ALGUNAS DE SUS CARACTERÍSTICAS: TIENE VISTA AL RÍO CRUCES, RODEADA DE VEGETACIÓN Y TRANQUILIDAD. EL INMUEBLE CUENTA .CON 2 DORMITORIOS, AGUA CALIENTE, LIVING-COMEDOR, BAÑO, COCINA, TV CABLE E INTERNET WIFI DE 200 MB Y ESTACIONAMIENTO PRIVADO.",Casa,50000,17 Noviembre 16:26,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_2_habitaciones_sector_miraflores_68330725.htm?ca=11_s&oa=68330725&xsp=44,Cabaña 2 habitaciones sector Miraflores," Arriendo cabaña por días (desde $25.000 por dos personas) ubicada en sector Miraflores, locomoción a la puerta, cercana al centro y a breves metros del transbordador que cruza a Niebla.Completamente equipada para 4 personas de forma cómoda, de todas maneras puede recibir hasta 6 personas.Consta de 2 habitaciones: 1 con cama matrimonial y  otra con 2 camas de 1 plaza y 1/2 + 1 sillón. 1 baño completo, cocina comedor amplio. TV con cable, microondas, refrigerador, hervidor eléctrico, calefacción. Estacionamiento.Contactar al +56953721113",Casa,25000,17 Noviembre 16:20,2,1,Valdivia
